pc_timestamp,record,session_id,rx_ms_receiver,src_mac,dst_mac,seq,tx_ms_sender,gap,total_missing,name,value,rssi_dbm,noise_floor_dbm,snr_db,channel,sig_mode,mcs,rate
2026-06-14T12:17:12,RX,run63,23894,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440203,1602030,1,97,ESP_SENDER,96.75,-95,-91,-4,1,0,0,0
2026-06-14T12:17:12,RX,run63,23898,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440204,1602040,0,97,ESP_SENDER,38.66,-96,-95,-1,1,0,0,0
2026-06-14T12:17:12,RX,run63,23899,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440205,1602050,0,97,ESP_SENDER,37.67,-95,-95,0,1,0,0,0
2026-06-14T12:17:12,RX,run63,23933,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440206,1602060,0,97,ESP_SENDER,99.48,-98,-96,-2,1,0,0,0
2026-06-14T12:17:12,RX,run63,23934,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440207,1602070,0,97,ESP_SENDER,69.31,-93,-92,-1,1,0,0,0
2026-06-14T12:17:12,RX,run63,23980,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440211,1602110,3,100,ESP_SENDER,38.60,-98,-94,-4,1,0,0,0
2026-06-14T12:17:12,RX,run63,23981,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440214,1602140,2,102,ESP_SENDER,56.11,-98,-95,-3,1,0,0,0
2026-06-14T12:17:12,RX,run63,23982,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440215,1602150,0,102,ESP_SENDER,68.23,-97,-95,-2,1,0,0,0
2026-06-14T12:17:13,RX,run63,24012,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440217,1602170,1,103,ESP_SENDER,81.89,-98,-92,-6,1,0,0,0
2026-06-14T12:17:13,RX,run63,24013,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440220,1602200,2,105,ESP_SENDER,97.62,-98,-95,-3,1,0,0,0
2026-06-14T12:17:13,RX,run63,24014,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440221,1602210,0,105,ESP_SENDER,78.78,-95,-95,0,1,0,0,0
2026-06-14T12:17:13,RX,run63,24047,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440222,1602220,0,105,ESP_SENDER,62.33,-95,-94,-1,1,0,0,0
2026-06-14T12:17:13,RX,run63,24127,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440224,1602240,1,106,ESP_SENDER,91.17,-95,-95,0,1,0,0,0
2026-06-14T12:17:13,RX,run63,24132,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440227,1602270,2,108,ESP_SENDER,29.47,-98,-92,-6,1,0,0,0
2026-06-14T12:17:13,RX,run63,24135,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440229,1602290,1,109,ESP_SENDER,83.90,-96,-96,0,1,0,0,0
2026-06-14T12:17:13,RX,run63,24136,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440231,1602310,1,110,ESP_SENDER,17.42,-98,-95,-3,1,0,0,0
2026-06-14T12:17:13,RX,run63,24151,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440232,1602320,0,110,ESP_SENDER,97.87,-97,-95,-2,1,0,0,0
2026-06-14T12:17:13,RX,run63,24171,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440234,1602340,1,111,ESP_SENDER,0.26,-98,-95,-3,1,0,0,0
2026-06-14T12:17:13,RX,run63,24172,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440236,1602360,1,112,ESP_SENDER,28.85,-98,-95,-3,1,0,0,0
2026-06-14T12:17:13,RX,run63,24173,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440239,1602390,2,114,ESP_SENDER,26.96,-98,-94,-4,1,0,0,0
2026-06-14T12:17:13,RX,run63,24206,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440241,1602410,1,115,ESP_SENDER,65.55,-94,-93,-1,1,0,0,0
2026-06-14T12:17:13,RX,run63,24207,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440242,1602420,0,115,ESP_SENDER,38.64,-96,-92,-4,1,0,0,0
2026-06-14T12:17:13,RX,run63,24232,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440243,1602430,0,115,ESP_SENDER,38.95,-92,-95,3,1,0,0,0
2026-06-14T12:17:13,RX,run63,24281,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440244,1602440,0,115,ESP_SENDER,46.69,-93,-92,-1,1,0,0,0
2026-06-14T12:17:13,RX,run63,24314,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440246,1602460,1,116,ESP_SENDER,55.90,-98,-93,-5,1,0,0,0
2026-06-14T12:17:13,RX,run63,24335,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440247,1602470,0,116,ESP_SENDER,76.90,-96,-95,-1,1,0,0,0
2026-06-14T12:17:13,RX,run63,24344,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440248,1602480,0,116,ESP_SENDER,43.69,-95,-93,-2,1,0,0,0
2026-06-14T12:17:13,RX,run63,24350,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440250,1602500,1,117,ESP_SENDER,82.66,-98,-95,-3,1,0,0,0
2026-06-14T12:17:13,RX,run63,24377,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440253,1602530,2,119,ESP_SENDER,77.48,-98,-95,-3,1,0,0,0
2026-06-14T12:17:13,RX,run63,24408,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440257,1602570,3,122,ESP_SENDER,91.66,-98,-91,-7,1,0,0,0
2026-06-14T12:17:13,RX,run63,24432,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440259,1602590,1,123,ESP_SENDER,28.58,-98,-96,-2,1,0,0,0
2026-06-14T12:17:13,RX,run63,24433,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440261,1602610,1,124,ESP_SENDER,11.97,-93,-92,-1,1,0,0,0
2026-06-14T12:17:13,RX,run63,24482,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440262,1602620,0,124,ESP_SENDER,23.87,-96,-94,-2,1,0,0,0
2026-06-14T12:17:13,RX,run63,24487,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440264,1602640,1,125,ESP_SENDER,58.82,-98,-96,-2,1,0,0,0
2026-06-14T12:17:13,RX,run63,24488,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440266,1602660,1,126,ESP_SENDER,22.38,-98,-95,-3,1,0,0,0
2026-06-14T12:17:13,RX,run63,24517,F0:24:F9:0E:47:C4,F0:24:F9:0E:9C:F4,440269,1602690,2,128,ESP_SENDER,52.65,-98,-91,-7,1,0,0,0
